Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Employee_ID,Promotion_Gap_Ratio,Role_Stagnation_Index,Training_Intensity_Score,Manager_Stability_Indicator,Promotion_Gap_Score,Training_Need_Indicator,Career_Stagnation_Flag,Retention_Opportunity_Index,Retention_Opportunity_Level,Career_Cluster,Career_Cluster_Label
40,0,Travel_Rarely,658,Sales,10,4,Marketing,1,Male,67,2,3,Sales Executive,2,Divorced,9705,20652,2,No,12,3,2,1,11,2,2,1,0,0,0,EMP0685,0.0,0.0,2.0,0.0,Low,Medium,0,20.0,Low,0,Early-Career Explorer
26,0,Travel_Frequently,1283,Sales,1,3,Medical,3,Male,52,2,2,Sales Executive,1,Single,4294,11148,1,No,12,3,2,0,7,2,3,7,7,0,7,EMP0686,0.0,1.0,0.2857142857142857,1.0,High,Medium,0,70.0,High,1,Developing Professional
41,0,Travel_Rarely,263,Research & Development,6,3,Medical,4,Male,59,3,1,Laboratory Technician,1,Single,4721,3119,2,Yes,13,3,3,0,20,3,3,18,13,2,17,EMP0687,0.1111111111111111,0.7222222222222222,0.1666666666666666,0.9444444444444444,High,Low,0,55.27777777777778,Medium,2,Experienced Professional
36,0,Travel_Rarely,938,Research & Development,2,4,Medical,3,Male,79,3,1,Laboratory Technician,3,Single,2519,12287,4,No,21,4,3,0,16,6,3,11,8,3,9,EMP0688,0.2727272727272727,0.7272727272727273,0.5454545454545454,0.8181818181818182,High,Low,1,50.0,Medium,2,Experienced Professional
19,1,Travel_Rarely,419,Sales,21,3,Other,4,Male,37,2,1,Sales Representative,2,Single,2121,9947,1,Yes,13,3,2,0,1,3,4,1,0,0,0,EMP0689,0.0,0.0,3.0,0.0,Low,Low,0,10.0,Low,0,Early-Career Explorer
20,1,Travel_Rarely,129,Research & Development,4,3,Technical Degree,1,Male,84,3,1,Laboratory Technician,1,Single,2973,13008,1,No,19,3,2,0,1,2,3,1,0,0,0,EMP0690,0.0,0.0,2.0,0.0,Low,Medium,0,25.0,Low,0,Early-Career Explorer
31,0,Travel_Rarely,616,Research & Development,12,3,Medical,4,Female,41,3,2,Healthcare Representative,4,Married,5855,17369,0,Yes,11,3,3,2,10,2,1,9,7,8,5,EMP0691,0.8888888888888888,0.7777777777777778,0.2222222222222222,0.5555555555555556,High,Medium,1,77.22222222222221,High,2,Experienced Professional
40,0,Travel_Frequently,1469,Research & Development,9,4,Medical,4,Male,35,3,1,Research Scientist,2,Divorced,3617,25063,8,Yes,14,3,4,1,3,2,3,1,1,0,0,EMP0692,0.0,1.0,2.0,0.0,Low,Medium,0,50.0,Medium,0,Early-Career Explorer
32,0,Travel_Rarely,498,Research & Development,3,4,Medical,3,Female,93,3,2,Manufacturing Director,1,Married,6725,13554,1,No,12,3,3,1,8,2,4,8,7,6,3,EMP0693,0.75,0.875,0.25,0.375,High,Medium,1,86.875,High,1,Developing Professional
36,1,Travel_Rarely,530,Sales,3,1,Life Sciences,3,Male,51,2,3,Sales Executive,4,Married,10325,5518,1,Yes,11,3,1,1,16,6,3,16,7,3,7,EMP0694,0.1875,0.4375,0.375,0.4375,High,Low,1,27.1875,Low,2,Experienced Professional
33,0,Travel_Rarely,1069,Research & Development,1,3,Life Sciences,2,Female,42,2,2,Healthcare Representative,4,Single,6949,12291,0,No,14,3,1,0,6,3,3,5,0,1,4,EMP0695,0.2,0.0,0.6,0.8,Low,Low,0,20.0,Low,1,Developing Professional
37,1,Travel_Rarely,625,Sales,1,4,Life Sciences,1,Male,46,2,3,Sales Executive,3,Married,10609,14922,5,No,11,3,3,0,17,2,1,14,1,11,7,EMP0696,0.7857142857142857,0.0714285714285714,0.1428571428571428,0.5,High,Medium,0,56.07142857142857,Medium,2,Experienced Professional
45,0,Non-Travel,805,Research & Development,4,2,Life Sciences,3,Male,57,3,2,Laboratory Technician,2,Married,4447,23163,1,No,12,3,2,0,9,5,2,9,7,0,8,EMP0697,0.0,0.7777777777777778,0.5555555555555556,0.8888888888888888,High,Low,0,46.66666666666666,Medium,1,Developing Professional
29,0,Travel_Frequently,1404,Sales,20,3,Technical Degree,3,Female,84,3,1,Sales Representative,4,Married,2157,18203,1,No,15,3,2,1,3,5,3,3,1,0,2,EMP0698,0.0,0.3333333333333333,1.6666666666666667,0.6666666666666666,Low,Low,0,20.0,Low,1,Developing Professional
35,0,Travel_Rarely,1219,Sales,18,3,Medical,3,Female,86,3,2,Sales Executive,3,Married,4601,6179,1,No,16,3,2,0,5,3,3,5,2,1,0,EMP0699,0.2,0.4,0.6,0.0,Low,Low,0,25.0,Low,1,Developing Professional
52,0,Travel_Rarely,1053,Research & Development,1,2,Life Sciences,4,Male,70,3,4,Manager,4,Married,17099,13829,2,No,15,3,2,1,26,2,2,9,8,7,8,EMP0700,0.7777777777777778,0.8888888888888888,0.2222222222222222,0.8888888888888888,High,Medium,1,81.1111111111111,High,2,Experienced Professional
58,1,Travel_Rarely,289,Research & Development,2,3,Technical Degree,4,Male,51,3,1,Research Scientist,3,Single,2479,26227,4,No,24,4,1,0,7,4,3,1,0,0,0,EMP0701,0.0,0.0,4.0,0.0,Low,Low,0,5.0,Low,0,Early-Career Explorer
53,0,Travel_Rarely,1376,Sales,2,2,Medical,3,Male,45,3,4,Manager,3,Divorced,14852,13938,6,No,13,3,3,1,22,3,4,17,13,15,2,EMP0702,0.8823529411764706,0.7647058823529411,0.1764705882352941,0.1176470588235294,High,Low,1,65.0,High,2,Experienced Professional
30,0,Travel_Rarely,231,Sales,8,2,Other,3,Male,62,3,3,Sales Executive,3,Divorced,7264,9977,5,No,11,3,1,1,10,2,4,8,4,7,7,EMP0703,0.875,0.5,0.25,0.875,High,Medium,1,78.125,High,2,Experienced Professional
38,0,Non-Travel,152,Sales,10,3,Technical Degree,3,Female,85,3,2,Sales Executive,4,Single,5666,19899,1,Yes,13,3,2,0,6,1,3,5,3,1,3,EMP0704,0.2,0.6,0.2,0.6,Low,High,0,55.0,Medium,1,Developing Professional
35,0,Travel_Rarely,882,Sales,3,4,Life Sciences,4,Male,92,3,3,Sales Executive,4,Divorced,7823,6812,6,No,13,3,2,1,12,2,3,10,9,0,8,EMP0705,0.0,0.9,0.2,0.8,High,Medium,0,49.0,Medium,1,Developing Professional
39,0,Travel_Rarely,903,Sales,2,5,Life Sciences,1,Male,41,4,3,Sales Executive,3,Single,7880,2560,0,No,18,3,4,0,9,3,3,8,7,0,7,EMP0706,0.0,0.875,0.375,0.875,High,Low,0,44.375,Medium,1,Developing Professional
40,1,Non-Travel,1479,Sales,24,3,Life Sciences,2,Female,100,4,4,Sales Executive,2,Single,13194,17071,4,Yes,16,3,4,0,22,2,2,1,0,0,0,EMP0707,0.0,0.0,2.0,0.0,Low,Medium,0,20.0,Low,0,Early-Career Explorer
47,0,Travel_Frequently,1379,Research & Development,16,4,Medical,3,Male,64,4,2,Manufacturing Director,3,Divorced,5067,6759,1,Yes,19,3,3,0,20,3,4,19,10,2,7,EMP0708,0.1052631578947368,0.5263157894736842,0.1578947368421052,0.3684210526315789,High,Low,0,30.526315789473685,Medium,2,Experienced Professional
36,0,Non-Travel,1229,Sales,8,4,Technical Degree,1,Male,84,3,2,Sales Executive,4,Divorced,5079,25952,4,No,13,3,4,2,12,3,3,7,7,0,7,EMP0709,0.0,1.0,0.4285714285714285,1.0,High,Low,0,45.0,Medium,1,Developing Professional
31,1,Non-Travel,335,Research & Development,9,2,Medical,3,Male,46,2,1,Research Scientist,1,Single,2321,10322,0,Yes,22,4,1,0,4,0,3,3,2,1,2,EMP0710,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,Low,Medium,0,88.33333333333333,High,1,Developing Professional
33,0,Non-Travel,722,Sales,17,3,Life Sciences,4,Male,38,3,4,Manager,3,Single,17444,20489,1,No,11,3,4,0,10,2,3,10,8,6,0,EMP0711,0.6,0.8,0.2,0.0,High,Medium,1,63.0,High,2,Experienced Professional
29,1,Travel_Rarely,906,Research & Development,10,3,Life Sciences,4,Female,92,2,1,Research Scientist,1,Single,2404,11479,6,Yes,20,4,3,0,3,5,3,0,0,0,0,EMP0712,0.0,0.0,5.0,0.0,Low,Low,0,15.0,Low,0,Early-Career Explorer
33,0,Travel_Rarely,461,Research & Development,13,1,Life Sciences,2,Female,53,3,1,Research Scientist,4,Single,3452,17241,3,No,18,3,1,0,5,4,3,3,2,0,2,EMP0713,0.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,Low,Low,0,30.0,Medium,1,Developing Professional
45,0,Travel_Rarely,974,Research & Development,1,4,Medical,4,Female,91,3,1,Laboratory Technician,4,Divorced,2270,11005,3,No,14,3,4,2,8,2,3,5,3,0,2,EMP0714,0.0,0.6,0.4,0.4,Low,Medium,0,34.0,Medium,1,Developing Professional
50,0,Travel_Rarely,1126,Research & Development,1,2,Medical,4,Male,66,3,4,Research Director,4,Divorced,17399,6615,9,No,22,4,3,1,32,1,2,5,4,1,3,EMP0715,0.2,0.8,0.2,0.6,Medium,High,0,61.0,High,1,Developing Professional
33,0,Travel_Frequently,827,Research & Development,1,4,Other,3,Female,84,4,2,Healthcare Representative,2,Married,5488,20161,1,Yes,13,3,1,1,6,2,3,6,5,1,2,EMP0716,0.1666666666666666,0.8333333333333334,0.3333333333333333,0.3333333333333333,Medium,Medium,0,56.66666666666666,Medium,1,Developing Professional
41,0,Travel_Frequently,840,Research & Development,9,3,Medical,1,Male,64,3,5,Research Director,3,Divorced,19419,3735,2,No,17,3,2,1,21,2,4,18,16,0,11,EMP0717,0.0,0.8888888888888888,0.1111111111111111,0.6111111111111112,High,Medium,0,50.83333333333333,Medium,2,Experienced Professional
27,0,Travel_Rarely,1134,Research & Development,16,4,Technical Degree,3,Female,37,3,1,Laboratory Technician,2,Married,2811,12086,9,No,14,3,2,1,4,2,3,2,2,2,2,EMP0718,1.0,1.0,1.0,1.0,Low,Medium,0,100.0,High,1,Developing Professional
45,0,Non-Travel,248,Research & Development,23,2,Life Sciences,4,Male,42,3,2,Laboratory Technician,1,Married,3633,14039,1,Yes,15,3,3,1,9,2,3,9,8,0,8,EMP0719,0.0,0.8888888888888888,0.2222222222222222,0.8888888888888888,High,Medium,0,65.0,High,1,Developing Professional
47,0,Travel_Rarely,955,Sales,4,2,Life Sciences,4,Female,83,3,2,Sales Executive,4,Single,4163,8571,1,Yes,17,3,3,0,9,0,3,9,0,0,7,EMP0720,0.0,0.0,0.0,0.7777777777777778,Low,Medium,0,41.66666666666666,Medium,1,Developing Professional
30,1,Travel_Rarely,138,Research & Development,22,3,Life Sciences,1,Female,48,3,1,Research Scientist,3,Married,2132,11539,4,Yes,11,3,2,0,7,2,3,5,2,0,1,EMP0721,0.0,0.4,0.4,0.2,Low,Medium,0,30.0,Medium,1,Developing Professional
50,0,Travel_Rarely,939,Research & Development,24,3,Life Sciences,4,Male,95,3,4,Manufacturing Director,3,Married,13973,4161,3,Yes,18,3,4,1,22,2,3,12,11,1,5,EMP0722,0.0833333333333333,0.9166666666666666,0.1666666666666666,0.4166666666666667,High,Medium,0,52.08333333333333,Medium,2,Experienced Professional
38,0,Travel_Frequently,1391,Research & Development,10,1,Medical,3,Male,66,3,1,Research Scientist,3,Married,2684,12127,0,No,17,3,2,1,3,0,2,2,1,0,2,EMP0723,0.0,0.5,0.0,1.0,Low,Medium,0,65.0,High,1,Developing Professional
46,0,Travel_Rarely,566,Research & Development,7,2,Medical,4,Male,75,3,3,Manufacturing Director,3,Divorced,10845,24208,6,No,13,3,2,1,13,3,3,8,7,0,7,EMP0724,0.0,0.875,0.375,0.875,High,Low,0,44.375,Medium,1,Developing Professional
24,0,Travel_Rarely,1206,Research & Development,17,1,Medical,4,Female,41,2,2,Manufacturing Director,3,Divorced,4377,24117,1,No,15,3,2,2,5,6,3,4,2,3,2,EMP0725,0.75,0.5,1.5,0.5,Medium,Low,0,57.5,Medium,1,Developing Professional
35,1,Travel_Rarely,622,Research & Development,14,4,Other,3,Male,39,2,1,Laboratory Technician,2,Divorced,3743,10074,1,Yes,24,4,4,1,5,2,1,4,2,0,2,EMP0726,0.0,0.5,0.5,0.5,Low,Medium,0,42.5,Medium,1,Developing Professional
31,0,Travel_Frequently,853,Research & Development,1,1,Life Sciences,3,Female,96,3,2,Manufacturing Director,1,Married,4148,11275,1,No,12,3,3,1,4,1,3,4,3,0,3,EMP0727,0.0,0.75,0.25,0.75,Low,High,0,68.75,High,1,Developing Professional
18,0,Non-Travel,287,Research & Development,5,2,Life Sciences,2,Male,73,3,1,Research Scientist,4,Single,1051,13493,1,No,15,3,4,0,0,2,3,0,0,0,0,EMP0728,0.0,0.0,2.0,0.0,Low,Medium,0,10.0,Low,0,Early-Career Explorer
54,0,Travel_Rarely,1441,Research & Development,17,3,Technical Degree,3,Female,56,3,3,Manufacturing Director,3,Married,10739,13943,8,No,11,3,3,1,22,2,3,10,7,0,8,EMP0729,0.0,0.7,0.2,0.8,High,Medium,0,48.0,Medium,2,Experienced Professional
35,0,Travel_Rarely,583,Research & Development,25,4,Medical,3,Female,57,3,3,Healthcare Representative,3,Divorced,10388,6975,1,Yes,11,3,3,1,16,3,2,16,10,10,1,EMP0730,0.625,0.625,0.1875,0.0625,High,Low,1,49.6875,Medium,2,Experienced Professional
30,0,Travel_Rarely,153,Research & Development,8,2,Life Sciences,2,Female,73,4,3,Research Director,1,Married,11416,17802,0,Yes,12,3,3,3,9,4,2,8,7,1,7,EMP0731,0.125,0.875,0.5,0.875,High,Low,0,59.375,Medium,1,Developing Professional
20,1,Travel_Rarely,1097,Research & Development,11,3,Medical,4,Female,98,2,1,Research Scientist,1,Single,2600,18275,1,Yes,15,3,1,0,1,2,3,1,0,0,0,EMP0732,0.0,0.0,2.0,0.0,Low,Medium,0,25.0,Low,0,Early-Career Explorer
30,1,Travel_Frequently,109,Research & Development,5,3,Medical,2,Female,60,3,1,Laboratory Technician,2,Single,2422,25725,0,No,17,3,1,0,4,3,3,3,2,1,2,EMP0733,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,Low,Low,0,53.33333333333333,Medium,1,Developing Professional
26,0,Travel_Rarely,1066,Research & Development,2,2,Medical,4,Male,32,4,2,Manufacturing Director,4,Married,5472,3334,1,No,12,3,2,0,8,2,3,8,7,1,3,EMP0734,0.125,0.875,0.25,0.375,High,Medium,0,46.875,Medium,1,Developing Professional
22,0,Travel_Rarely,217,Research & Development,8,1,Life Sciences,2,Male,94,1,1,Laboratory Technician,1,Married,2451,6881,1,No,15,3,1,1,4,3,2,4,3,1,1,EMP0735,0.25,0.75,0.75,0.25,Low,Low,0,51.25,Medium,1,Developing Professional
48,0,Travel_Rarely,277,Research & Development,6,3,Life Sciences,1,Male,97,2,2,Healthcare Representative,3,Single,4240,13119,2,No,13,3,4,0,19,0,3,2,2,2,2,EMP0736,1.0,1.0,0.0,1.0,Low,Medium,0,100.0,High,1,Developing Professional
48,0,Travel_Rarely,1355,Research & Development,4,4,Life Sciences,3,Male,78,2,3,Healthcare Representative,3,Single,10999,22245,7,No,14,3,2,0,27,3,3,15,11,4,8,EMP0737,0.2666666666666666,0.7333333333333333,0.2,0.5333333333333333,High,Low,1,45.66666666666666,Medium,2,Experienced Professional
41,0,Travel_Rarely,549,Research & Development,7,2,Medical,4,Female,42,3,2,Manufacturing Director,3,Single,5003,23371,6,No,14,3,2,0,8,6,3,2,2,2,1,EMP0738,1.0,1.0,3.0,0.5,Low,Low,0,82.5,High,1,Developing Professional
39,0,Travel_Rarely,466,Research & Development,1,1,Life Sciences,4,Female,65,2,4,Manufacturing Director,4,Married,12742,7060,1,No,16,3,3,1,21,3,3,21,6,11,8,EMP0739,0.5238095238095238,0.2857142857142857,0.1428571428571428,0.3809523809523809,High,Low,1,35.23809523809524,Medium,2,Experienced Professional
27,0,Travel_Rarely,1055,Research & Development,2,4,Life Sciences,1,Female,47,3,2,Manufacturing Director,4,Married,4227,4658,0,No,18,3,2,1,4,2,3,3,2,2,2,EMP0740,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,Low,Medium,0,66.66666666666666,High,1,Developing Professional
35,0,Travel_Rarely,802,Research & Development,10,3,Other,2,Male,45,3,1,Laboratory Technician,4,Divorced,3917,9541,1,No,20,4,1,1,3,4,2,3,2,1,2,EMP0741,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,Low,Low,0,43.33333333333333,Medium,1,Developing Professional
42,0,Travel_Rarely,265,Sales,5,2,Marketing,4,Male,90,3,5,Manager,3,Married,18303,7770,6,No,13,3,2,0,21,3,4,1,0,0,0,EMP0742,0.0,0.0,3.0,0.0,Low,Low,0,5.0,Low,0,Early-Career Explorer
50,0,Travel_Rarely,804,Research & Development,9,3,Life Sciences,1,Male,64,3,1,Laboratory Technician,4,Married,2380,20165,4,No,18,3,2,0,8,5,3,1,0,0,0,EMP0743,0.0,0.0,5.0,0.0,Low,Low,0,0.0,Low,0,Early-Career Explorer
59,0,Travel_Rarely,715,Research & Development,2,3,Life Sciences,3,Female,69,2,4,Manufacturing Director,4,Single,13726,21829,3,Yes,13,3,1,0,30,4,3,5,3,4,3,EMP0744,0.8,0.6,0.8,0.6,Medium,Low,1,59.0,Medium,2,Experienced Professional
37,1,Travel_Rarely,1141,Research & Development,11,2,Medical,1,Female,61,1,2,Healthcare Representative,2,Married,4777,14382,5,No,15,3,1,0,15,2,1,1,0,0,0,EMP0745,0.0,0.0,2.0,0.0,Low,Medium,0,20.0,Low,0,Early-Career Explorer
55,0,Travel_Frequently,135,Research & Development,18,4,Medical,3,Male,62,3,2,Healthcare Representative,2,Married,6385,12992,3,Yes,14,3,4,2,17,3,3,8,7,6,7,EMP0746,0.75,0.875,0.375,0.875,High,Low,1,79.375,High,2,Experienced Professional
41,0,Non-Travel,247,Research & Development,7,1,Life Sciences,2,Female,55,1,5,Research Director,3,Divorced,19973,20284,1,No,22,4,2,2,21,3,3,21,16,5,10,EMP0747,0.238095238095238,0.7619047619047619,0.1428571428571428,0.4761904761904761,High,Low,1,44.52380952380952,Medium,2,Experienced Professional
38,0,Travel_Rarely,1035,Sales,3,4,Life Sciences,2,Male,42,3,2,Sales Executive,4,Single,6861,4981,8,Yes,12,3,3,0,19,1,3,1,0,0,0,EMP0748,0.0,0.0,1.0,0.0,Low,Medium,0,20.0,Low,0,Early-Career Explorer
26,1,Non-Travel,265,Sales,29,2,Medical,2,Male,79,1,2,Sales Executive,1,Single,4969,21813,8,No,18,3,4,0,7,6,3,2,2,2,2,EMP0749,1.0,1.0,3.0,1.0,Low,Low,0,100.0,High,1,Developing Professional
52,1,Travel_Rarely,266,Sales,2,1,Marketing,1,Female,57,1,5,Manager,4,Married,19845,25846,1,No,15,3,4,1,33,3,3,32,14,6,9,EMP0750,0.1875,0.4375,0.09375,0.28125,High,Low,1,24.84375,Low,2,Experienced Professional
44,0,Travel_Rarely,1448,Sales,28,3,Medical,4,Female,53,4,4,Sales Executive,4,Married,13320,11737,3,Yes,18,3,3,1,23,2,3,12,11,11,11,EMP0751,0.9166666666666666,0.9166666666666666,0.1666666666666666,0.9166666666666666,High,Medium,1,87.91666666666666,High,2,Experienced Professional
50,0,Non-Travel,145,Sales,1,3,Life Sciences,4,Female,95,3,2,Sales Executive,3,Married,6347,24920,0,No,12,3,1,1,19,3,3,18,7,0,13,EMP0752,0.0,0.3888888888888889,0.1666666666666666,0.7222222222222222,High,Low,0,27.5,Low,2,Experienced Professional
36,1,Travel_Rarely,885,Research & Development,16,4,Life Sciences,3,Female,43,4,1,Laboratory Technician,1,Single,2743,8269,1,No,16,3,3,0,18,1,3,17,13,15,14,EMP0753,0.8823529411764706,0.7647058823529411,0.0588235294117647,0.8235294117647058,High,High,1,100.0,High,2,Experienced Professional
39,0,Travel_Frequently,945,Research & Development,22,3,Medical,4,Female,82,3,3,Manufacturing Director,1,Single,10880,5083,1,Yes,13,3,3,0,21,2,3,21,6,2,8,EMP0754,0.0952380952380952,0.2857142857142857,0.0952380952380952,0.3809523809523809,Medium,Medium,0,43.095238095238095,Medium,2,Experienced Professional
33,0,Non-Travel,1038,Sales,8,1,Life Sciences,2,Female,88,2,1,Sales Representative,4,Single,2342,21437,0,No,19,3,4,0,3,2,2,2,2,2,2,EMP0755,1.0,1.0,1.0,1.0,Low,Medium,0,95.0,High,1,Developing Professional
45,0,Travel_Rarely,1234,Sales,11,2,Life Sciences,4,Female,90,3,4,Manager,4,Married,17650,5404,3,No,13,3,2,1,26,4,4,9,3,1,1,EMP0756,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.1111111111111111,Low,Low,0,16.11111111111111,Low,1,Developing Professional
32,0,Non-Travel,1109,Research & Development,29,4,Medical,4,Female,69,3,1,Laboratory Technician,3,Single,4025,11135,9,No,12,3,2,0,10,2,3,8,7,7,7,EMP0757,0.875,0.875,0.25,0.875,High,Medium,1,89.375,High,2,Experienced Professional
34,0,Travel_Rarely,216,Sales,1,4,Marketing,2,Male,75,4,2,Sales Executive,4,Divorced,9725,12278,0,No,11,3,4,1,16,2,2,15,1,0,9,EMP0758,0.0,0.0666666666666666,0.1333333333333333,0.6,Low,Medium,0,21.0,Low,1,Developing Professional
59,0,Travel_Rarely,1089,Sales,1,2,Technical Degree,2,Male,66,3,3,Manager,4,Married,11904,11038,3,Yes,14,3,3,1,14,1,1,6,4,0,4,EMP0759,0.0,0.6666666666666666,0.1666666666666666,0.6666666666666666,Medium,High,0,50.0,Medium,1,Developing Professional
45,0,Travel_Rarely,788,Human Resources,24,4,Medical,2,Male,36,3,1,Human Resources,2,Single,2177,8318,1,No,16,3,1,0,6,3,3,6,3,0,4,EMP0760,0.0,0.5,0.5,0.6666666666666666,Low,Low,0,35.0,Medium,1,Developing Professional
53,0,Travel_Frequently,124,Sales,2,3,Marketing,3,Female,38,2,3,Sales Executive,2,Married,7525,23537,2,No,12,3,1,1,30,2,3,15,7,6,12,EMP0761,0.4,0.4666666666666667,0.1333333333333333,0.8,High,Medium,1,62.0,High,2,Experienced Professional
36,1,Travel_Rarely,660,Research & Development,15,3,Other,1,Male,81,3,2,Laboratory Technician,3,Divorced,4834,7858,7,No,14,3,2,1,9,3,2,1,0,0,0,EMP0762,0.0,0.0,3.0,0.0,Low,Low,0,5.0,Low,0,Early-Career Explorer
26,1,Travel_Frequently,342,Research & Development,2,3,Life Sciences,1,Male,57,3,1,Research Scientist,1,Married,2042,15346,6,Yes,14,3,2,1,6,2,3,3,2,1,2,EMP0763,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,Low,Medium,0,68.33333333333333,High,1,Developing Professional
34,0,Travel_Rarely,1333,Sales,10,4,Life Sciences,3,Female,87,3,1,Sales Representative,3,Married,2220,18410,1,Yes,19,3,4,1,1,2,3,1,1,0,0,EMP0764,0.0,1.0,2.0,0.0,Low,Medium,0,45.0,Medium,0,Early-Career Explorer
28,0,Travel_Rarely,1144,Sales,10,1,Medical,4,Male,74,3,1,Sales Representative,2,Married,1052,23384,1,No,22,4,2,0,1,5,3,1,0,0,0,EMP0765,0.0,0.0,5.0,0.0,Low,Low,0,10.0,Low,0,Early-Career Explorer
38,0,Travel_Frequently,1186,Research & Development,3,4,Other,3,Male,44,3,1,Research Scientist,3,Married,2821,2997,3,No,16,3,1,1,8,2,3,2,2,2,2,EMP0766,1.0,1.0,1.0,1.0,Low,Medium,0,100.0,High,1,Developing Professional
50,0,Travel_Rarely,1464,Research & Development,2,4,Medical,2,Male,62,3,5,Research Director,3,Married,19237,12853,2,Yes,11,3,4,1,29,2,2,8,1,7,7,EMP0767,0.875,0.125,0.25,0.875,High,Medium,0,66.875,High,2,Experienced Professional
37,0,Travel_Rarely,124,Research & Development,3,3,Other,4,Female,35,3,2,Healthcare Representative,2,Single,4107,13848,3,No,15,3,1,0,8,3,2,4,3,0,1,EMP0768,0.0,0.75,0.75,0.25,Low,Low,0,36.25,Medium,1,Developing Professional
40,0,Travel_Rarely,300,Sales,26,3,Marketing,3,Male,74,3,2,Sales Executive,1,Married,8396,22217,1,No,14,3,2,1,8,3,2,7,7,7,5,EMP0769,1.0,1.0,0.4285714285714285,0.7142857142857143,High,Low,1,95.71428571428572,High,2,Experienced Professional
26,0,Travel_Frequently,921,Research & Development,1,1,Medical,1,Female,66,2,1,Research Scientist,3,Divorced,2007,25265,1,No,13,3,3,2,5,5,3,5,3,1,3,EMP0770,0.2,0.6,1.0,0.6,Low,Low,0,40.0,Medium,1,Developing Professional
46,0,Travel_Rarely,430,Research & Development,1,4,Medical,4,Male,40,3,5,Research Director,4,Divorced,19627,21445,9,No,17,3,4,2,23,0,3,2,2,2,2,EMP0771,1.0,1.0,0.0,1.0,Low,Medium,0,100.0,High,1,Developing Professional
54,0,Travel_Rarely,1082,Sales,2,4,Life Sciences,3,Female,41,2,3,Sales Executive,3,Married,10686,8392,6,No,11,3,2,1,13,4,3,9,4,7,0,EMP0772,0.7777777777777778,0.4444444444444444,0.4444444444444444,0.0,High,Low,1,49.44444444444444,Medium,2,Experienced Professional
56,0,Travel_Frequently,1240,Research & Development,9,3,Medical,1,Female,63,3,1,Research Scientist,3,Married,2942,12154,2,No,19,3,2,1,18,4,3,5,4,0,3,EMP0773,0.0,0.8,0.8,0.6,Medium,Low,0,38.0,Medium,1,Developing Professional
36,0,Travel_Rarely,796,Research & Development,12,5,Medical,4,Female,51,2,3,Manufacturing Director,4,Single,8858,15669,0,No,11,3,2,0,15,2,2,14,8,7,8,EMP0774,0.5,0.5714285714285714,0.1428571428571428,0.5714285714285714,High,Medium,1,55.71428571428571,Medium,2,Experienced Professional
55,0,Non-Travel,444,Research & Development,2,1,Medical,3,Male,40,2,4,Manager,1,Single,16756,17323,7,No,15,3,2,0,31,3,4,9,7,6,2,EMP0775,0.6666666666666666,0.7777777777777778,0.3333333333333333,0.2222222222222222,High,Low,1,68.33333333333334,High,2,Experienced Professional
43,0,Travel_Rarely,415,Sales,25,3,Medical,3,Male,79,2,3,Sales Executive,4,Divorced,10798,5268,5,No,13,3,3,1,18,5,3,1,0,0,0,EMP0776,0.0,0.0,5.0,0.0,Low,Low,0,0.0,Low,0,Early-Career Explorer
20,1,Travel_Frequently,769,Sales,9,3,Marketing,4,Female,54,3,1,Sales Representative,4,Single,2323,17205,1,Yes,14,3,2,0,2,3,3,2,2,0,2,EMP0777,0.0,1.0,1.5,1.0,Low,Low,0,45.0,Medium,1,Developing Professional
21,1,Travel_Rarely,1334,Research & Development,10,3,Life Sciences,3,Female,36,2,1,Laboratory Technician,1,Single,1416,17258,1,No,13,3,1,0,1,6,2,1,0,1,0,EMP0778,1.0,0.0,6.0,0.0,Low,Low,0,55.0,Medium,0,Early-Career Explorer
46,0,Travel_Rarely,1003,Research & Development,8,4,Life Sciences,4,Female,74,2,2,Research Scientist,1,Divorced,4615,21029,8,Yes,23,4,1,3,19,2,3,16,13,1,7,EMP0779,0.0625,0.8125,0.125,0.4375,High,Medium,0,58.4375,Medium,2,Experienced Professional
51,1,Travel_Rarely,1323,Research & Development,4,4,Life Sciences,1,Male,34,3,1,Research Scientist,3,Married,2461,10332,9,Yes,12,3,3,3,18,2,4,10,0,2,7,EMP0780,0.2,0.0,0.2,0.7,Low,Medium,0,33.5,Medium,1,Developing Professional
